Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Objective,Communication
1,96372106,2,10637296,4,60,0.0005843639373779297,0.0007274150848388672,19,47,28,40,19,47,28,40,0.0,uniform,Min Worst Case,True
2,96372106,2,10637297,4,60,0.0004401206970214844,0.0004391670227050781,19,33,14,22,19,33,14,22,0.0,uniform,Min Worst Case,True
3,96372106,2,10637298,4,60,0.022700786590576172,0.0005753040313720703,33,63,30,52,33,63,30,52,0.0,uniform,Min Worst Case,True
4,96372106,2,10637299,4,60,0.13223028182983398,0.0007293224334716797,24,47,23,37,24,47,23,37,0.0,uniform,Min Worst Case,True
5,96372106,2,10637300,4,60,0.0005891323089599609,0.0005815029144287109,23,44,21,32,23,44,21,32,0.0,uniform,Min Worst Case,True
6,96372106,2,10637301,4,60,0.00043964385986328125,0.0005123615264892578,20,39,19,34,20,39,19,34,0.0,uniform,Min Worst Case,True
7,96372106,2,10637302,4,60,0.013926029205322266,0.0006086826324462891,23,57,34,38,23,57,34,38,0.0,uniform,Min Worst Case,True
8,96372106,2,10637303,4,60,0.000514984130859375,0.0005474090576171875,30,50,20,39,30,50,20,39,0.0,uniform,Min Worst Case,True
9,96372106,2,10637304,4,60,0.0015652179718017578,0.0005908012390136719,24,47,23,35,24,47,23,35,0.0,uniform,Min Worst Case,True
10,96372106,2,10637305,4,60,0.0030317306518554688,0.00049591064453125,26,52,26,38,26,52,26,38,0.0,uniform,Min Worst Case,True
11,96372106,2,10637306,4,60,0.0003192424774169922,0.0003705024719238281,9,19,10,14,9,19,10,14,0.0,uniform,Min Worst Case,True
12,96372106,2,10637307,4,60,0.0005474090576171875,0.0006461143493652344,25,41,16,36,25,41,16,36,0.0,uniform,Min Worst Case,True
13,96372106,2,10637308,4,60,0.0004405975341796875,0.0005462169647216797,17,41,24,26,17,41,24,26,0.0,uniform,Min Worst Case,True
14,96372106,2,10637309,4,60,0.009809255599975586,0.0006551742553710938,32,61,29,47,32,61,29,47,0.0,uniform,Min Worst Case,True
15,96372106,2,10637310,4,60,0.0005717277526855469,0.0006558895111083984,24,38,14,30,24,38,14,30,0.0,uniform,Min Worst Case,True
16,96372106,2,10637311,4,60,0.0004451274871826172,0.00042057037353515625,13,32,19,24,13,32,19,24,0.0,uniform,Min Worst Case,True
17,96372106,2,10637312,4,60,0.00036454200744628906,0.00037407875061035156,18,29,11,21,18,29,11,21,0.0,uniform,Min Worst Case,True
18,96372106,2,10637313,4,60,0.0005946159362792969,0.0006380081176757812,26,57,31,44,26,57,31,44,0.0,uniform,Min Worst Case,True
19,96372106,2,10637314,4,60,0.1659550666809082,0.0007464885711669922,29,52,23,41,29,52,23,41,0.0,uniform,Min Worst Case,True
20,96372106,2,10637315,4,60,0.0004553794860839844,0.000408172607421875,17,37,20,23,17,37,20,23,0.0,uniform,Min Worst Case,True
21,96372106,2,10637316,4,60,0.0013761520385742188,0.00047898292541503906,21,42,21,34,21,42,21,34,0.0,uniform,Min Worst Case,True
22,96372106,2,10637317,4,60,0.0004417896270751953,0.0005362033843994141,16,35,19,28,16,35,19,28,0.0,uniform,Min Worst Case,True
23,96372106,2,10637318,4,60,0.00055694580078125,0.0006265640258789062,15,35,20,25,15,35,20,25,0.0,uniform,Min Worst Case,True
24,96372106,2,10637319,4,60,0.0005424022674560547,0.0005128383636474609,22,49,27,39,22,49,27,39,0.0,uniform,Min Worst Case,True
25,96372106,2,10637320,4,60,0.0003600120544433594,0.0004105567932128906,11,25,14,14,11,25,14,14,0.0,uniform,Min Worst Case,True
26,96372106,2,10637321,4,60,0.000507354736328125,0.0004494190216064453,17,39,22,29,17,39,22,29,0.0,uniform,Min Worst Case,True
27,96372106,2,10637322,4,60,0.00040340423583984375,0.00047278404235839844,11,35,24,26,11,35,24,26,0.0,uniform,Min Worst Case,True
28,96372106,2,10637323,4,60,0.0006878376007080078,0.0008211135864257812,29,52,23,35,29,52,23,35,0.0,uniform,Min Worst Case,True
29,96372106,2,10637324,4,60,0.0003190040588378906,0.00040793418884277344,9,18,9,11,9,18,9,11,0.0,uniform,Min Worst Case,True
30,96372106,2,10637325,4,60,0.0003981590270996094,0.0004546642303466797,15,35,20,21,15,35,20,21,0.0,uniform,Min Worst Case,True
31,96372106,2,10637326,4,60,0.0005075931549072266,0.0006372928619384766,23,36,13,29,23,36,13,29,0.0,uniform,Min Worst Case,True
32,96372106,2,10637327,4,60,0.003609180450439453,0.0003695487976074219,14,31,17,19,14,31,17,19,0.0,uniform,Min Worst Case,True
33,96372106,2,10637328,4,60,0.0019214153289794922,0.0004558563232421875,20,37,17,28,20,37,17,28,0.0,uniform,Min Worst Case,True
34,96372106,2,10637329,4,60,0.00031065940856933594,0.0004031658172607422,14,25,11,17,14,25,11,17,0.0,uniform,Min Worst Case,True
35,96372106,2,10637330,4,60,0.00027370452880859375,0.00033354759216308594,14,23,9,19,14,23,9,19,0.0,uniform,Min Worst Case,True
36,96372106,2,10637331,4,60,0.000499725341796875,0.0004730224609375,18,38,20,34,18,38,20,34,0.0,uniform,Min Worst Case,True
37,96372106,2,10637332,4,60,0.0003948211669921875,0.00039005279541015625,13,27,14,20,13,27,14,20,0.0,uniform,Min Worst Case,True
38,96372106,2,10637333,4,60,0.00043082237243652344,0.0004646778106689453,18,33,15,29,18,33,15,29,0.0,uniform,Min Worst Case,True
39,96372106,2,10637334,4,60,0.0005004405975341797,0.0005373954772949219,16,38,22,32,16,38,22,32,0.0,uniform,Min Worst Case,True
40,96372106,2,10637335,4,60,0.00012230873107910156,0.00018477439880371094,8,9,1,8,8,9,1,8,0.0,uniform,Min Worst Case,True
41,96372106,2,10637336,4,60,0.0006439685821533203,0.0005412101745605469,25,54,29,36,25,54,29,36,0.0,uniform,Min Worst Case,True
42,96372106,2,10637337,4,60,0.023745059967041016,0.0005614757537841797,19,35,16,25,19,35,16,25,0.0,uniform,Min Worst Case,True
43,96372106,2,10637338,4,60,0.004671335220336914,0.0006508827209472656,29,51,22,45,29,51,22,45,0.0,uniform,Min Worst Case,True
44,96372106,2,10637339,4,60,0.07998895645141602,0.0006504058837890625,16,31,15,30,16,31,15,30,0.0,uniform,Min Worst Case,True
45,96372106,2,10637340,4,60,0.0004754066467285156,0.0004761219024658203,20,46,26,36,20,46,26,36,0.0,uniform,Min Worst Case,True
46,96372106,2,10637341,4,60,0.0004355907440185547,0.0004432201385498047,21,40,19,30,21,40,19,30,0.0,uniform,Min Worst Case,True
47,96372106,2,10637342,4,60,0.00034880638122558594,0.0003509521484375,12,24,12,17,12,24,12,17,0.0,uniform,Min Worst Case,True
48,96372106,2,10637343,4,60,0.00035953521728515625,0.00041222572326660156,16,28,12,17,16,28,12,17,0.0,uniform,Min Worst Case,True
49,96372106,2,10637344,4,60,0.0005288124084472656,0.0004451274871826172,17,39,22,26,17,39,22,26,0.0,uniform,Min Worst Case,True
50,96372106,2,10637345,4,60,0.002166271209716797,0.0006060600280761719,25,55,30,42,25,55,30,42,0.0,uniform,Min Worst Case,True
