Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Objective,Communication
1,96372106,3,10637296,4,60,0.008437871932983398,0.0018014907836914062,38,72,34,72,38,72,34,72,0.0,max,Min Worst Case,False
2,96372106,3,10637297,4,60,0.0005865097045898438,0.0007796287536621094,26,43,17,43,26,43,17,43,0.0,max,Min Worst Case,False
3,96372106,3,10637298,4,60,0.027370691299438477,0.0011763572692871094,45,83,38,83,45,83,38,83,0.0,max,Min Worst Case,False
4,96372106,3,10637299,4,60,0.1353461742401123,0.0013682842254638672,36,72,36,72,36,72,36,72,0.0,max,Min Worst Case,False
5,96372106,3,10637300,4,60,0.009704351425170898,0.0013661384582519531,38,70,32,70,38,70,32,70,0.0,max,Min Worst Case,False
6,96372106,3,10637301,4,60,0.013889789581298828,0.0014867782592773438,41,73,32,73,41,73,32,73,0.0,max,Min Worst Case,False
7,96372106,3,10637302,4,60,0.01756453514099121,0.0011162757873535156,36,81,45,81,36,81,45,81,0.0,max,Min Worst Case,False
8,96372106,3,10637303,4,60,0.0006778240203857422,0.0011401176452636719,31,55,24,55,31,55,24,55,0.0,max,Min Worst Case,False
9,96372106,3,10637304,4,60,0.0018024444580078125,0.0010914802551269531,29,60,31,60,29,60,31,60,0.0,max,Min Worst Case,False
10,96372106,3,10637305,4,60,0.10343694686889648,0.0012099742889404297,44,78,34,78,44,78,34,78,0.0,max,Min Worst Case,False
11,96372106,3,10637306,4,60,0.0004792213439941406,0.0006842613220214844,14,30,16,30,14,30,16,30,0.0,max,Min Worst Case,False
12,96372106,3,10637307,4,60,0.005391597747802734,0.0010504722595214844,38,67,29,67,38,67,29,67,0.0,max,Min Worst Case,False
13,96372106,3,10637308,4,60,0.004838705062866211,0.001316070556640625,35,75,40,75,35,75,40,75,0.0,max,Min Worst Case,False
14,96372106,3,10637309,4,60,0.009824752807617188,0.0012700557708740234,34,64,30,64,34,64,30,64,0.0,max,Min Worst Case,False
15,96372106,3,10637310,4,60,0.10902070999145508,0.0012052059173583984,45,73,28,73,45,73,28,73,0.0,max,Min Worst Case,False
16,96372106,3,10637311,4,60,0.0058324337005615234,0.0011589527130126953,26,59,33,59,26,59,33,59,0.0,max,Min Worst Case,False
17,96372106,3,10637312,4,60,0.0012774467468261719,0.0007140636444091797,27,45,18,45,27,45,18,45,0.0,max,Min Worst Case,False
18,96372106,3,10637313,4,60,3.7323381900787354,0.0012557506561279297,51,88,37,88,51,88,37,88,0.0,max,Min Worst Case,False
19,96372106,3,10637314,4,60,0.2953341007232666,0.0014007091522216797,41,71,30,71,41,71,30,71,0.0,max,Min Worst Case,False
20,96372106,3,10637315,4,60,0.007968425750732422,0.0008425712585449219,28,48,20,48,28,48,20,48,0.0,max,Min Worst Case,False
21,96372106,3,10637316,4,60,0.30512237548828125,0.0011394023895263672,33,61,28,61,33,61,28,61,0.0,max,Min Worst Case,False
22,96372106,3,10637317,4,60,0.011150598526000977,0.0011849403381347656,33,68,35,68,33,68,35,68,0.0,max,Min Worst Case,False
23,96372106,3,10637318,4,60,0.04058241844177246,0.0011322498321533203,35,72,37,72,35,72,37,72,0.0,max,Min Worst Case,False
24,96372106,3,10637319,4,60,0.0007016658782958984,0.000993967056274414,26,56,30,56,26,56,30,56,0.0,max,Min Worst Case,False
25,96372106,3,10637320,4,60,0.0004410743713378906,0.0007877349853515625,22,41,19,41,22,41,19,41,0.0,max,Min Worst Case,False
26,96372106,3,10637321,4,60,0.0006210803985595703,0.0007262229919433594,26,53,27,53,26,53,27,53,0.0,max,Min Worst Case,False
27,96372106,3,10637322,4,60,0.0011093616485595703,0.0009362697601318359,24,54,30,54,24,54,30,54,0.0,max,Min Worst Case,False
28,96372106,3,10637323,4,60,0.1275341510772705,0.0016620159149169922,38,62,24,62,38,62,24,62,0.0,max,Min Worst Case,False
29,96372106,3,10637324,4,60,0.0007736682891845703,0.0013315677642822266,27,51,24,51,27,51,24,51,0.0,max,Min Worst Case,False
30,96372106,3,10637325,4,60,0.0017902851104736328,0.0009663105010986328,23,46,23,46,23,46,23,46,0.0,max,Min Worst Case,False
31,96372106,3,10637326,4,60,0.12546420097351074,0.001459360122680664,50,68,18,68,50,68,18,68,0.0,max,Min Worst Case,False
32,96372106,3,10637327,4,60,0.006989240646362305,0.001020193099975586,26,57,31,57,26,57,31,57,0.0,max,Min Worst Case,False
33,96372106,3,10637328,4,60,0.0021233558654785156,0.0008389949798583984,32,60,28,60,32,60,28,60,0.0,max,Min Worst Case,False
34,96372106,3,10637329,4,60,0.0007421970367431641,0.0013473033905029297,33,58,25,58,33,58,25,58,0.0,max,Min Worst Case,False
35,96372106,3,10637330,4,60,0.0003745555877685547,0.0006673336029052734,19,32,13,32,19,32,13,32,0.0,max,Min Worst Case,False
36,96372106,3,10637331,4,60,0.0011589527130126953,0.00093841552734375,27,50,23,50,27,50,23,50,0.0,max,Min Worst Case,False
37,96372106,3,10637332,4,60,0.00048732757568359375,0.0006539821624755859,20,38,18,38,20,38,18,38,0.0,max,Min Worst Case,False
38,96372106,3,10637333,4,60,0.0027778148651123047,0.0009717941284179688,32,50,18,50,32,50,18,50,0.0,max,Min Worst Case,False
39,96372106,3,10637334,4,60,0.0007038116455078125,0.0008950233459472656,24,55,31,55,24,55,31,55,0.0,max,Min Worst Case,False
40,96372106,3,10637335,4,60,0.0002357959747314453,0.0004398822784423828,13,19,6,19,13,19,6,19,0.0,max,Min Worst Case,False
41,96372106,3,10637336,4,60,0.0202028751373291,0.0013086795806884766,43,73,30,73,43,73,30,73,0.0,max,Min Worst Case,False
42,96372106,3,10637337,4,60,0.028339385986328125,0.0010750293731689453,26,48,22,48,26,48,22,48,0.0,max,Min Worst Case,False
43,96372106,3,10637338,4,60,0.005057096481323242,0.0012941360473632812,42,80,38,80,42,80,38,80,0.0,max,Min Worst Case,False
44,96372106,3,10637339,4,60,0.09786176681518555,0.001043558120727539,28,47,19,47,28,47,19,47,0.0,max,Min Worst Case,False
45,96372106,3,10637340,4,60,0.0006000995635986328,0.0008761882781982422,26,56,30,56,26,56,30,56,0.0,max,Min Worst Case,False
46,96372106,3,10637341,4,60,0.0005924701690673828,0.0009200572967529297,25,53,28,53,25,53,28,53,0.0,max,Min Worst Case,False
47,96372106,3,10637342,4,60,0.0290987491607666,0.0011146068572998047,29,47,18,47,29,47,18,47,0.0,max,Min Worst Case,False
48,96372106,3,10637343,4,60,0.0005042552947998047,0.0007297992706298828,23,42,19,42,23,42,19,42,0.0,max,Min Worst Case,False
49,96372106,3,10637344,4,60,0.0005507469177246094,0.0007901191711425781,22,44,22,44,22,44,22,44,0.0,max,Min Worst Case,False
50,96372106,3,10637345,4,60,0.002499818801879883,0.0011315345764160156,41,80,39,80,41,80,39,80,0.0,max,Min Worst Case,False
