Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Communication
1,96372106,4,10637296,1,60,0.006979465484619141,0.0109710693359375,27,40,13,40,37,40,3,40,0.5,max,False
2,96372106,4,10637297,1,60,0.0009975433349609375,0.001994609832763672,18,21,3,21,19,21,2,21,0.5,max,False
3,96372106,4,10637298,1,60,0.0109710693359375,0.005984306335449219,31,37,6,37,35,37,2,37,0.5,max,False
4,96372106,4,10637299,1,60,0.014955520629882812,0.006981372833251953,25,37,12,37,37,37,0,37,0.5,max,False
5,96372106,4,10637300,1,60,0.016956090927124023,0.006982564926147461,32,43,11,43,40,42,2,42,0.5,max,False
6,96372106,4,10637301,1,60,0.1177206039428711,0.026929378509521484,28,42,14,42,40,42,2,42,0.5,max,False
7,96372106,4,10637302,1,60,0.06883645057678223,0.0388948917388916,33,50,17,50,50,50,0,50,0.5,max,False
8,96372106,4,10637303,1,60,0.001995086669921875,0.004987478256225586,21,30,9,30,28,30,2,30,0.5,max,False
9,96372106,4,10637304,1,60,0.023936033248901367,0.005984067916870117,21,30,9,30,26,30,4,30,0.5,max,False
10,96372106,4,10637305,1,60,0.27526259422302246,0.10372257232666016,28,37,9,37,32,34,2,34,0.5,max,False
11,96372106,4,10637306,1,60,0.0019948482513427734,0.002992391586303711,18,31,13,31,28,31,3,31,0.5,max,False
12,96372106,4,10637307,1,60,0.0658254623413086,0.005984306335449219,32,46,14,46,48,50,2,50,0.5,max,False
13,96372106,4,10637308,1,60,0.049866437911987305,0.00997304916381836,30,41,11,41,39,41,2,41,0.5,max,False
14,96372106,4,10637309,1,60,0.08776426315307617,0.01695394515991211,26,38,12,38,33,37,4,37,0.5,max,False
15,96372106,4,10637310,1,60,4.927001714706421,0.010978460311889648,37,54,17,54,52,54,2,54,0.5,max,False
16,96372106,4,10637311,1,60,0.0019943714141845703,0.006955385208129883,24,32,8,32,31,32,1,32,0.5,max,False
17,96372106,4,10637312,1,60,0.0009961128234863281,0.008919954299926758,24,31,7,31,31,31,0,31,0.5,max,False
18,96372106,4,10637313,1,60,0.022937774658203125,0.04587864875793457,32,43,11,43,39,42,3,42,0.5,max,False
19,96372106,4,10637314,1,60,0.24235248565673828,0.008976221084594727,30,44,14,44,44,44,0,44,0.5,max,False
20,96372106,4,10637315,1,60,0.005984306335449219,0.006956815719604492,27,37,10,37,33,37,4,37,0.5,max,False
21,96372106,4,10637316,1,60,0.0578458309173584,0.00997304916381836,32,49,17,49,45,50,5,50,0.5,max,False
22,96372106,4,10637317,1,60,0.009978771209716797,0.007978439331054688,24,33,9,33,32,33,1,33,0.5,max,False
23,96372106,4,10637318,1,60,0.006982088088989258,0.003989219665527344,21,28,7,28,25,29,4,29,0.5,max,False
24,96372106,4,10637319,1,60,0.008975982666015625,0.014959573745727539,29,39,10,39,39,39,0,39,0.5,max,False
25,96372106,4,10637320,1,60,0.0019965171813964844,0.002991199493408203,17,23,6,23,22,23,1,23,0.5,max,False
26,96372106,4,10637321,1,60,0.0009975433349609375,0.0029904842376708984,21,26,5,26,24,26,2,26,0.5,max,False
27,96372106,4,10637322,1,60,0.0029926300048828125,0.0030045509338378906,18,24,6,24,23,24,1,24,0.5,max,False
28,96372106,4,10637323,1,60,0.011966943740844727,0.01692342758178711,29,38,9,38,38,38,0,38,0.5,max,False
29,96372106,4,10637324,1,60,0.0009965896606445312,0.00498652458190918,19,26,7,26,24,26,2,26,0.5,max,False
30,96372106,4,10637325,1,60,0.020943403244018555,0.006971597671508789,20,30,10,30,30,31,1,31,0.5,max,False
31,96372106,4,10637326,1,60,0.10273385047912598,0.057797908782958984,31,42,11,42,40,42,2,42,0.5,max,False
32,96372106,4,10637327,1,60,0.016954660415649414,0.005984067916870117,24,35,11,35,30,34,4,34,0.5,max,False
33,96372106,4,10637328,1,60,0.01898479461669922,0.006979703903198242,30,41,11,41,42,43,1,43,0.5,max,False
34,96372106,4,10637329,1,60,0.008974552154541016,0.008975982666015625,23,31,8,31,29,31,2,31,0.5,max,False
35,96372106,4,10637330,1,60,0.0009970664978027344,0.004985809326171875,18,23,5,23,23,23,0,23,0.5,max,False
36,96372106,4,10637331,1,60,0.000997781753540039,0.003989219665527344,20,29,9,29,25,29,4,29,0.5,max,False
37,96372106,4,10637332,1,60,0.008975744247436523,0.005984067916870117,19,28,9,28,27,28,1,28,0.5,max,False
38,96372106,4,10637333,1,60,0.00797891616821289,0.0029938220977783203,25,33,8,33,30,33,3,33,0.5,max,False
39,96372106,4,10637334,1,60,0.0109710693359375,0.007976531982421875,23,34,11,34,35,35,0,35,0.5,max,False
40,96372106,4,10637335,1,60,0.0009987354278564453,0.001995086669921875,9,11,2,11,10,11,1,11,0.5,max,False
41,96372106,4,10637336,1,60,0.06778335571289062,0.030916452407836914,37,47,10,47,45,47,2,47,0.5,max,False
42,96372106,4,10637337,1,60,0.008976459503173828,0.015956401824951172,24,34,10,34,30,34,4,34,0.5,max,False
43,96372106,4,10637338,1,60,0.10614919662475586,0.010971307754516602,30,44,14,44,43,43,0,43,0.5,max,False
44,96372106,4,10637339,1,60,0.04488015174865723,0.01894831657409668,22,31,9,31,31,31,0,31,0.5,max,False
45,96372106,4,10637340,1,60,0.010969161987304688,0.005982398986816406,27,40,13,40,39,40,1,40,0.5,max,False
46,96372106,4,10637341,1,60,0.0009949207305908203,0.002992391586303711,18,27,9,27,27,27,0,27,0.5,max,False
47,96372106,4,10637342,1,60,0.005984783172607422,0.024933338165283203,22,27,5,27,24,27,3,27,0.5,max,False
48,96372106,4,10637343,1,60,0.0009980201721191406,0.00598454475402832,20,31,11,31,27,31,4,31,0.5,max,False
49,96372106,4,10637344,1,60,0.005983114242553711,0.004987001419067383,24,35,11,35,35,35,0,35,0.5,max,False
50,96372106,4,10637345,1,60,0.013963460922241211,0.009973526000976562,31,44,13,44,41,43,2,43,0.5,max,False
