Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Communication
1,96372106,4,10637296,2,60,0.005959272384643555,0.003989219665527344,32,53,21,53,32,53,21,53,0.0,max,True
2,96372106,4,10637297,2,60,0.0009989738464355469,0.0009970664978027344,19,36,17,36,19,36,17,36,0.0,max,True
3,96372106,4,10637298,2,60,0.6125729084014893,0.000997304916381836,35,57,22,57,35,57,22,57,0.0,max,True
4,96372106,4,10637299,2,60,0.02393651008605957,0.001995086669921875,30,48,18,48,30,48,18,48,0.0,max,True
5,96372106,4,10637300,2,60,9.0861177444458,0.0019948482513427734,39,64,25,64,39,64,25,64,0.0,max,True
6,96372106,4,10637301,2,60,0.01001119613647461,0.000997781753540039,34,55,21,55,34,55,21,55,0.0,max,True
7,96372106,4,10637302,2,60,0.016918659210205078,0.001994609832763672,40,71,31,71,40,71,31,71,0.0,max,True
8,96372106,4,10637303,2,60,0.0009975433349609375,0.0009975433349609375,23,41,18,41,23,41,18,41,0.0,max,True
9,96372106,4,10637304,2,60,0.011991500854492188,0.0009965896606445312,28,43,15,43,28,43,15,43,0.0,max,True
10,96372106,4,10637305,2,60,0.952415943145752,0.000997304916381836,34,56,22,56,34,56,22,56,0.0,max,True
11,96372106,4,10637306,2,60,0.0009629726409912109,0.0020074844360351562,22,40,18,40,22,40,18,40,0.0,max,True
12,96372106,4,10637307,2,60,2.2365312576293945,0.001994609832763672,40,69,29,69,40,69,29,69,0.0,max,True
13,96372106,4,10637308,2,60,0.04787135124206543,0.0009970664978027344,32,55,23,55,32,55,23,55,0.0,max,True
14,96372106,4,10637309,2,60,0.5774564743041992,0.0009975433349609375,34,54,20,54,34,54,20,54,0.0,max,True
15,96372106,4,10637310,2,60,19.862369060516357,0.0019943714141845703,44,76,32,76,44,76,32,76,0.0,max,True
16,96372106,4,10637311,2,60,0.0019931793212890625,0.0009975433349609375,28,43,15,43,28,43,15,43,0.0,max,True
17,96372106,4,10637312,2,60,0.010967493057250977,0.0019943714141845703,26,48,22,48,26,48,22,48,0.0,max,True
18,96372106,4,10637313,2,60,1.310668706893921,0.0019943714141845703,40,63,23,63,40,63,23,63,0.0,max,True
19,96372106,4,10637314,2,60,0.1645045280456543,0.000997304916381836,35,58,23,58,35,58,23,58,0.0,max,True
20,96372106,4,10637315,2,60,0.0020008087158203125,0.0009980201721191406,28,51,23,51,28,51,23,51,0.0,max,True
21,96372106,4,10637316,2,60,0.02789902687072754,0.0019948482513427734,39,60,21,60,39,60,21,60,0.0,max,True
22,96372106,4,10637317,2,60,0.0019571781158447266,0.0039899349212646484,29,45,16,45,29,45,16,45,0.0,max,True
23,96372106,4,10637318,2,60,0.005944490432739258,0.001970529556274414,24,41,17,41,24,41,17,41,0.0,max,True
24,96372106,4,10637319,2,60,0.07879185676574707,0.0019762516021728516,32,57,25,57,32,57,25,57,0.0,max,True
25,96372106,4,10637320,2,60,0.000997304916381836,0.0020487308502197266,19,32,13,32,19,32,13,32,0.0,max,True
26,96372106,4,10637321,2,60,0.0010287761688232422,0.0009968280792236328,24,41,17,41,24,41,17,41,0.0,max,True
27,96372106,4,10637322,2,60,0.004017829895019531,0.0009975433349609375,20,29,9,29,20,29,9,29,0.0,max,True
28,96372106,4,10637323,2,60,0.042936086654663086,0.002028226852416992,33,57,24,57,33,57,24,57,0.0,max,True
29,96372106,4,10637324,2,60,0.012938737869262695,0.000997781753540039,22,32,10,32,22,32,10,32,0.0,max,True
30,96372106,4,10637325,2,60,0.047872066497802734,0.0010004043579101562,23,36,13,36,23,36,13,36,0.0,max,True
31,96372106,4,10637326,2,60,0.5894570350646973,0.003937482833862305,36,56,20,56,36,56,20,56,0.0,max,True
32,96372106,4,10637327,2,60,0.009969472885131836,0.0009965896606445312,32,43,11,43,32,43,11,43,0.0,max,True
33,96372106,4,10637328,2,60,0.011966466903686523,0.001994609832763672,37,56,19,56,37,56,19,56,0.0,max,True
34,96372106,4,10637329,2,60,0.003989219665527344,0.0009975433349609375,27,42,15,42,27,42,15,42,0.0,max,True
35,96372106,4,10637330,2,60,0.0009968280792236328,0.0019943714141845703,21,32,11,32,21,32,11,32,0.0,max,True
36,96372106,4,10637331,2,60,0.0019958019256591797,0.000997304916381836,23,40,17,40,23,40,17,40,0.0,max,True
37,96372106,4,10637332,2,60,0.01795172691345215,0.0009968280792236328,23,36,13,36,23,36,13,36,0.0,max,True
38,96372106,4,10637333,2,60,0.011932611465454102,0.0009968280792236328,29,50,21,50,29,50,21,50,0.0,max,True
39,96372106,4,10637334,2,60,0.007977962493896484,0.000997304916381836,29,46,17,46,29,46,17,46,0.0,max,True
40,96372106,4,10637335,2,60,0.0009639263153076172,0.0,10,15,5,15,10,15,5,15,0.0,max,True
41,96372106,4,10637336,2,60,0.1625659465789795,0.0019943714141845703,41,69,28,69,41,69,28,69,0.0,max,True
42,96372106,4,10637337,2,60,0.029957294464111328,0.0009958744049072266,29,43,14,43,29,43,14,43,0.0,max,True
43,96372106,4,10637338,2,60,0.1535813808441162,0.001994609832763672,36,62,26,62,36,62,26,62,0.0,max,True
44,96372106,4,10637339,2,60,0.029917478561401367,0.0009968280792236328,24,38,14,38,24,38,14,38,0.0,max,True
45,96372106,4,10637340,2,60,0.011006832122802734,0.0019922256469726562,32,51,19,51,32,51,19,51,0.0,max,True
46,96372106,4,10637341,2,60,0.0010273456573486328,0.0009982585906982422,20,34,14,34,20,34,14,34,0.0,max,True
47,96372106,4,10637342,2,60,0.013962030410766602,0.000997781753540039,26,40,14,40,26,40,14,40,0.0,max,True
48,96372106,4,10637343,2,60,0.0019948482513427734,0.000997304916381836,22,42,20,42,22,42,20,42,0.0,max,True
49,96372106,4,10637344,2,60,0.02094435691833496,0.000997781753540039,27,45,18,45,27,45,18,45,0.0,max,True
50,96372106,4,10637345,2,60,0.015959501266479492,0.0019948482513427734,32,61,29,61,32,61,29,61,0.0,max,True
