Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Communication
1,96372106,4,10637296,1,60,0.08897137641906738,0.008975744247436523,153,200,47,178,153,200,47,178,0.0,uniform,True
2,96372106,4,10637297,1,60,0.007982254028320312,0.005982875823974609,191,236,45,216,191,236,45,216,0.0,uniform,True
3,96372106,4,10637298,1,60,0.0249330997467041,0.008975505828857422,131,171,40,150,131,171,40,150,0.0,uniform,True
4,96372106,4,10637299,1,60,0.028952598571777344,0.008976221084594727,111,143,32,125,111,143,32,125,0.0,uniform,True
5,96372106,4,10637300,1,60,0.004985809326171875,0.006981611251831055,158,197,39,172,158,197,39,172,0.0,uniform,True
6,96372106,4,10637301,1,60,0.006036996841430664,0.010968446731567383,135,169,34,152,135,169,34,152,0.0,uniform,True
7,96372106,4,10637302,1,60,0.010000228881835938,0.006981611251831055,141,187,46,169,141,187,46,169,0.0,uniform,True
8,96372106,4,10637303,1,60,0.0050351619720458984,0.003989219665527344,106,130,24,117,106,130,24,117,0.0,uniform,True
9,96372106,4,10637304,1,60,0.0039904117584228516,0.002991914749145508,88,107,19,101,88,107,19,101,0.0,uniform,True
10,96372106,4,10637305,1,60,0.005997657775878906,0.005984067916870117,172,218,46,196,172,218,46,196,0.0,uniform,True
